id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,ingles,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia,jornada,jornada_22_23,jornada_23_24,jornada_inde,jornada_inde_22_23,jornada_inde_23_24,jornada_pedra,jornada_pedra_22_23,jornada_pedra_23_24
RA-812,0,masculino,2022,publico,9.5,9.1,7.52,5.8,nao,8.33,10.0,2023,6.875,8,topazio,6.3,5.3,6.14,0.0,8.0357,veterano,escolar,fundamental1,True,False,em fase,1,neutro,neutro,,avanco,avanco,,avanco,avanco,
RA-813,0,masculino,2022,publico,9.5,6.5,6.9,6.0,nao,7.417,10.0,2022,7.4375,8,ametista,6.7,5.3,5.9799999999999995,0.0,7.093,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,,,avanco,,,neutro,
RA-813,1,masculino,2022,publico,9.5,8.4,7.52,3.9,nao,8.06,10.0,2023,8.125,0,ametista,2.3,5.5,4.0600000000000005,0.0,7.5867,veterano,escolar,fundamental1,True,False,em fase,1,neutro,neutro,,avanco,avanco,,neutro,neutro,
RA-814,0,masculino,2022,publico,8.9,9.0,6.9,7.5,sim,8.417,5.0,2022,8.0541666666,9,ametista,7.8,7.2,7.459999999999999,-1.0,7.592,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,avanco,recuo,,avanco,recuo
RA-814,1,masculino,2022,publico,9.5,9.6,6.89,8.2,nao,9.226666667,5.0,2023,8.333333333,10,topazio,7.8,8.5,8.34,-1.0,8.367866667,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,avanco,avanco,recuo,avanco,avanco,recuo
RA-814,2,masculino,2022,publico,7.418,9.090909091,7.51,7.5,nao,7.053333333,10.0,2024,7.5,11,ametista,8.0,7.0,7.3,0.0,7.971648484800001,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,recuo,avanco,recuo,recuo,avanco,recuo
RA-815,0,masculino,2022,publico,10.0,7.9,5.6,6.5,nao,7.0,5.0,2022,7.5208333332,9,agata,7.7,5.3,6.859999999999999,-1.0,6.81,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,,,recuo,,,neutro,
RA-815,1,masculino,2022,publico,0.0,8.6,5.02,6.5,nao,7.063333333,5.0,2023,6.875,0,agata,7.0,6.0,6.62,-1.0,6.122166667,veterano,escolar,fundamental1,True,False,moderada,1,neutro,neutro,,recuo,recuo,,neutro,neutro,
RA-816,0,feminino,2022,publico,10.0,9.3,7.5,9.6,sim,9.417,5.0,2022,7.520833333400001,9,topazio,9.5,9.7,9.9,-1.0,8.513,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,neutro,avanco,,neutro,neutro
RA-816,1,feminino,2022,publico,7.5,9.8,7.52,8.9,nao,9.283333333,5.0,2023,9.583333333,0,topazio,7.8,10.0,8.540000000000001,-1.0,8.5572,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,neutro,neutro,avanco,neutro,neutro,neutro
RA-816,2,feminino,2022,privado,7.002,9.7727272725,7.51,9.25,nao,8.786666667,10.0,2024,9.166666667,11,topazio,8.5,10.0,9.0,0.0,8.929745454599999,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,avanco,neutro,avanco,neutro,neutro,neutro
RA-817,0,feminino,2022,publico,10.0,8.7,6.3,7.1,nao,7.417,10.0,2022,7.8666666666,8,ametista,7.7,6.5,7.38,0.0,7.819,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,,,neutro,,,neutro,
RA-817,1,feminino,2022,publico,9.5,8.8,6.89,5.4,nao,7.89,10.0,2023,8.125,0,ametista,5.0,5.7,5.2,0.0,7.8597,veterano,escolar,fundamental1,True,False,em fase,1,neutro,neutro,,neutro,neutro,,neutro,neutro,
RA-818,0,masculino,2022,publico,9.5,7.3,7.5,6.2,nao,7.5,10.0,2022,8.03125,7,ametista,6.5,5.8,6.0,0.0,7.483,ingressante,escolar,fundamental1,False,False,em fase,0,,avanco,,,avanco,,,neutro,
RA-818,1,masculino,2022,publico,10.0,8.4,7.52,6.2,nao,7.613333333,10.0,2023,8.125,0,ametista,5.5,6.8,6.82,1.0,7.997366667,veterano,escolar,fundamental1,True,False,em fase,1,avanco,avanco,,avanco,avanco,,neutro,neutro,
RA-819,0,masculino,2022,publico,10.0,7.9,7.5,7.3,nao,7.333,10.0,2022,7.40625,8,ametista,8.0,6.5,7.659999999999999,0.0,7.741,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,avanco,,avanco,avanco,,neutro,avanco
RA-819,1,masculino,2022,publico,0.0,8.3,7.52,9.5,nao,8.893333333,10.0,2023,8.541666667,9,ametista,9.7,9.3,9.7,0.0,7.944833333,veterano,escolar,fundamental1,False,False,em fase,1,neutro,neutro,avanco,avanco,avanco,avanco,neutro,neutro,avanco
RA-819,2,masculino,2022,publico,10.0,7.784679089,7.51,9.0,nao,8.503333333,10.0,2024,8.4375,10,topazio,8.0,10.0,8.6,1.0,8.652552484400001,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,avanco,avanco,avanco,avanco,neutro,avanco
RA-82,5,feminino,2022,publico,8.8,6.8,7.5,5.5,nao,6.417,5.0,2022,7.1541666666,17,agata,6.0,5.0,5.62,-2.0,6.596,ingressante,escolar,medio,True,False,moderada,0,,,,,,,,,
RA-820,0,masculino,2022,publico,9.5,10.0,6.9,6.0,nao,7.583,5.0,2022,7.354166666599999,9,ametista,7.7,4.3,6.0200000000000005,-1.0,7.417,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,avanco,recuo,,neutro,neutro
RA-820,1,masculino,2022,publico,7.9,7.4,7.52,8.9,nao,8.28,5.0,2023,9.0625,10,ametista,9.2,8.5,8.72,-1.0,7.85605,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,avanco,avanco,recuo,neutro,neutro,neutro
RA-820,2,masculino,2022,publico,10.0,6.573529412,7.51,6.25,nao,6.386666667,10.0,2024,8.333333333,11,ametista,6.0,6.5,6.26,0.0,7.426572549100001,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,recuo,avanco,recuo,neutro,neutro,neutro
RA-821,0,masculino,2022,publico,9.0,7.0,7.5,4.6,nao,6.917,5.0,2022,7.40625,10,agata,5.2,4.0,5.0,-2.0,6.342,ingressante,escolar,fundamental1,True,False,moderada,0,,,avanco,,,avanco,,,neutro
RA-821,2,masculino,2022,publico,8.502,5.9166666665,7.51,4.25,nao,6.713333333,10.0,2024,6.666666667,11,agata,4.5,4.0,4.0200000000000005,0.0,6.643866666600001,veterano,escolar,fundamental2,True,False,em fase,2,avanco,,avanco,avanco,,avanco,neutro,,neutro
RA-822,0,masculino,2022,publico,8.0,8.4,7.5,6.1,nao,7.083,5.0,2022,7.4895833332,10,agata,6.5,5.7,6.0,-2.0,6.922,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,neutro,,recuo,recuo,,neutro,recuo
RA-822,0,masculino,2022,publico,8.5,8.4,2.52,7.1,nao,5.925,5.0,2023,5.625,0,agata,8.0,6.2,7.4,-2.0,6.4497,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,neutro,recuo,recuo,recuo,neutro,neutro,recuo
RA-822,1,masculino,2022,publico,0.0,4.6245059285,5.01,6.75,nao,6.61,5.0,2024,6.666666667,12,quartzo,7.5,6.0,7.220000000000001,-2.0,5.2645678524,veterano,escolar,fundamental1,True,False,moderada,2,neutro,neutro,neutro,recuo,recuo,recuo,recuo,neutro,recuo
RA-823,0,feminino,2021,publico,10.0,6.0,7.5,2.8,nao,7.167,5.0,2022,7.0875,10,quartzo,4.0,1.7,2.3600000000000003,-2.0,5.989,veterano,escolar,fundamental1,True,False,moderada,1,,,,,,,,,
RA-824,0,masculino,2022,publico,10.0,4.4,6.9,6.0,nao,7.333,10.0,2022,7.5708333334,8,agata,7.0,5.0,6.58,0.0,6.799,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-825,0,feminino,2021,publico,7.5,8.2,6.9,7.6,nao,7.917,5.0,2022,7.020833333400001,9,ametista,8.3,6.8,8.1,-1.0,7.25,veterano,escolar,fundamental1,True,False,moderada,1,,,,,,,,,
RA-826,0,masculino,2022,publico,9.5,9.6,7.5,5.4,nao,7.5,10.0,2022,7.260416666599999,8,ametista,4.3,6.5,4.86,0.0,7.776,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,neutro,,neutro,avanco,,neutro,neutro
RA-826,0,masculino,2022,publico,10.0,10.0,3.77,7.3,nao,8.34,5.0,2023,7.8125,0,ametista,7.0,7.5,7.56,-1.0,7.77645,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,neutro,neutro,neutro,avanco,neutro,neutro,neutro
RA-826,1,masculino,2022,publico,10.0,10.0,6.26,6.75,nao,8.59,5.0,2024,7.5,10,ametista,5.5,8.0,7.68,-1.0,7.9442,veterano,escolar,fundamental1,True,False,moderada,2,neutro,recuo,neutro,avanco,neutro,avanco,neutro,neutro,neutro
RA-827,0,feminino,2022,publico,9.5,7.0,7.5,7.6,sim,8.667,5.0,2022,7.572916666599999,10,ametista,7.7,7.5,7.8,-2.0,7.412,ingressante,escolar,fundamental1,False,False,moderada,0,,avanco,avanco,,neutro,avanco,,neutro,avanco
RA-827,1,feminino,2022,publico,7.9,8.1,3.14,8.1,nao,8.73,5.0,2023,8.28125,0,ametista,7.7,8.5,8.34,-1.0,7.419925,veterano,escolar,fundamental1,False,False,moderada,1,avanco,avanco,avanco,neutro,neutro,avanco,neutro,neutro,avanco
RA-827,2,feminino,2022,publico,10.0,9.782608695499999,5.01,7.25,nao,7.875,10.0,2024,7.65625,12,topazio,6.0,8.5,7.709999999999999,0.0,8.2483467391,veterano,escolar,fundamental2,True,False,em fase,2,avanco,avanco,avanco,avanco,neutro,avanco,avanco,neutro,avanco
RA-828,0,feminino,2022,publico,9.5,7.1,7.5,6.9,nao,7.833,5.0,2022,6.84375,9,ametista,7.3,6.5,7.26,-1.0,7.139,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-829,0,feminino,2022,publico,9.0,8.6,7.5,7.8,nao,7.5,10.0,2022,8.3229166666,8,ametista,8.2,7.5,8.0,0.0,8.003,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,avanco,,avanco,avanco,,avanco,neutro
RA-829,1,feminino,2022,publico,9.0,9.4,3.14,8.4,nao,9.23,10.0,2023,9.21875,9,topazio,7.5,9.2,8.74,0.0,8.532075,veterano,escolar,fundamental1,False,False,em fase,1,neutro,neutro,avanco,avanco,avanco,avanco,avanco,avanco,neutro
RA-829,2,feminino,2022,privado,9.502,9.75,9.38,8.0,sim,9.215,10.0,2024,8.90625,10,topazio,6.0,10.0,8.7,1.0,9.171825000000002,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,avanco,avanco,avanco,neutro,avanco,neutro
RA-83,5,feminino,2022,publico,7.9,6.8,7.5,6.8,nao,5.958,5.0,2022,7.4375,17,agata,6.0,7.5,7.2,-2.0,6.671,ingressante,escolar,medio,True,False,moderada,0,,,,,,,,,
RA-830,0,feminino,2022,publico,10.0,8.6,7.5,6.0,nao,7.5,5.0,2022,6.96875,9,ametista,5.8,6.2,5.84,-1.0,7.234,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,neutro,,recuo,avanco,,avanco,recuo
RA-830,0,feminino,2022,publico,0.0,8.9,3.14,8.3,sim,9.505,5.0,2023,6.25,9,agata,8.3,8.3,8.760000000000002,-1.0,6.78,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,neutro,recuo,recuo,avanco,avanco,avanco,recuo
RA-830,1,feminino,2022,publico,9.002,7.619047619,5.63,6.75,nao,7.335,5.0,2024,8.333333333,11,ametista,6.5,7.0,6.9,-1.0,7.1373428571,veterano,escolar,fundamental1,True,False,moderada,2,neutro,neutro,neutro,avanco,recuo,avanco,recuo,avanco,recuo
RA-831,0,masculino,2022,publico,9.5,9.2,7.5,7.2,nao,7.167,5.0,2022,7.354166666599999,9,ametista,7.3,7.0,7.32,-1.0,7.41,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,neutro,,avanco,avanco,,neutro,avanco
RA-831,0,masculino,2022,publico,8.0,9.4,3.77,8.3,nao,8.59,5.0,2023,7.8125,9,ametista,8.8,7.8,8.42,-1.0,7.71645,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,neutro,avanco,avanco,avanco,neutro,neutro,avanco
RA-831,1,masculino,2022,publico,10.0,9.523809524,6.26,7.75,nao,8.17,5.0,2024,7.916666667,10,topazio,6.5,9.0,7.6,-1.0,8.0066285715,veterano,escolar,fundamental1,True,False,moderada,2,neutro,neutro,neutro,avanco,avanco,avanco,avanco,neutro,avanco
RA-832,0,masculino,2022,publico,10.0,9.2,7.5,8.8,sim,8.833,5.0,2022,8.03125,9,topazio,8.8,8.8,8.98,-1.0,8.179,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,neutro,neutro,,neutro,neutro
RA-832,1,masculino,2022,publico,10.0,9.5,7.52,8.5,nao,8.283333333,5.0,2023,7.708333333,10,topazio,9.2,7.7,8.38,-1.0,8.2697,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,neutro,neutro,neutro,neutro,neutro,neutro
RA-832,2,masculino,2022,publico,9.002,8.695652174,7.51,8.0,nao,7.5,10.0,2024,7.5,11,topazio,7.0,9.0,8.780000000000001,0.0,8.2403304348,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,neutro,neutro,neutro,neutro,neutro,neutro
RA-833,0,masculino,2022,publico,10.0,9.5,7.5,7.8,nao,7.583,5.0,2022,7.8416666668,9,ametista,8.2,7.5,8.0,-1.0,7.791,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,neutro,avanco,,neutro,avanco
RA-833,1,masculino,2022,publico,10.0,9.5,3.77,7.4,nao,8.56,5.0,2023,8.4375,0,ametista,7.3,7.5,7.58,-1.0,7.81295,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,neutro,neutro,avanco,neutro,neutro,avanco
RA-833,2,masculino,2022,publico,9.002,9.3271221535,7.51,8.0,nao,7.946666667,10.0,2024,8.125,11,topazio,9.0,7.0,8.02,0.0,8.5184577641,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,avanco,neutro,avanco,avanco,neutro,avanco
RA-834,0,masculino,2022,publico,9.0,9.0,7.5,9.0,sim,9.083,5.0,2022,7.75625,9,topazio,9.2,8.8,9.42,-1.0,8.136,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,avanco,recuo,,neutro,neutro
RA-834,1,masculino,2022,publico,9.0,9.9,6.27,9.2,nao,9.283333333,5.0,2023,9.6875,0,topazio,9.0,9.3,9.8,-1.0,8.662616667,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,avanco,avanco,recuo,neutro,neutro,neutro
RA-834,2,masculino,2022,publico,8.002,9.109730849,6.26,8.75,nao,8.723333333,10.0,2024,7.708333333,11,topazio,9.0,8.5,8.540000000000001,0.0,8.513646169700001,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,recuo,avanco,recuo,neutro,neutro,neutro
RA-835,0,masculino,2022,publico,6.9,7.3,7.5,7.5,nao,6.667,10.0,2022,7.41875,8,ametista,7.6,7.3,7.8,0.0,7.263,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,,,avanco,,,avanco,
RA-835,0,masculino,2022,publico,8.0,8.5,7.52,8.7,nao,7.835,10.0,2023,6.875,8,topazio,8.5,8.9,9.1,0.0,8.2467,veterano,escolar,fundamental1,True,False,em fase,1,neutro,neutro,,avanco,avanco,,avanco,avanco,
RA-836,0,masculino,2022,publico,8.5,8.3,7.5,9.2,nao,7.583,5.0,2022,8.0625,9,ametista,9.0,9.3,9.8,-1.0,7.665,ingressante,escolar,fundamental1,False,True,moderada,0,,recuo,avanco,,neutro,recuo,,neutro,avanco
RA-836,0,masculino,2022,publico,9.5,9.6,6.27,6.7,nao,8.085,5.0,2023,6.875,0,ametista,6.7,6.7,6.74,-2.0,7.6417,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,neutro,neutro,recuo,neutro,neutro,avanco
RA-836,1,masculino,2022,publico,9.502,6.439393939,7.51,2.75,nao,6.25,5.0,2024,7.34375,11,agata,5.5,0.0,2.4,-1.0,6.0234537878,veterano,escolar,fundamental1,True,False,moderada,2,avanco,recuo,avanco,recuo,neutro,recuo,avanco,neutro,avanco
RA-837,0,masculino,2022,publico,8.5,9.0,7.5,8.8,nao,7.5,10.0,2022,8.0729166666,8,topazio,9.2,8.3,8.9,0.0,8.207,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,neutro,,neutro,recuo,,neutro,recuo
RA-837,1,masculino,2022,publico,9.0,9.3,7.52,7.0,nao,7.836666667,10.0,2023,7.916666667,0,topazio,6.3,7.7,6.780000000000001,0.0,8.2712,veterano,escolar,fundamental1,False,False,em fase,1,neutro,neutro,neutro,neutro,neutro,recuo,neutro,neutro,recuo
RA-837,2,masculino,2022,publico,7.502,9.782608695499999,6.885,6.75,nao,7.5825,10.0,2024,7.03125,10,ametista,6.0,7.5,7.040000000000001,0.0,7.9648467391,veterano,escolar,fundamental2,True,False,em fase,2,neutro,neutro,neutro,recuo,neutro,recuo,recuo,neutro,recuo
RA-838,0,masculino,2022,publico,10.0,7.4,7.5,6.3,sim,9.417,5.0,2022,8.125,9,ametista,6.6,5.9,6.02,-1.0,7.461,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-839,0,feminino,2022,publico,0.0,5.1,7.5,5.4,nao,6.583,5.0,2022,6.458333333400001,9,quartzo,5.8,5.0,5.4,-1.0,5.198,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-84,5,feminino,2018,privado,7.1,8.8,5.0,5.8,nao,6.75,5.0,2022,7.2625,17,agata,5.7,6.5,5.2,-2.0,6.682,veterano,escolar,medio,False,False,moderada,4,,neutro,,,recuo,,,neutro,
RA-84,6,feminino,2018,privado,0.0,8.8,2.52,6.0,nao,7.6725,5.0,2023,7.8125,0,agata,6.8,5.8,5.5,-2.0,6.034416667,veterano,escolar,medio,True,False,moderada,5,neutro,neutro,,recuo,recuo,,neutro,neutro,
RA-840,0,masculino,2022,publico,9.0,8.2,7.5,7.8,nao,7.5,10.0,2022,7.802083333400001,8,ametista,9.6,5.9,7.7,0.0,7.875,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,avanco,,neutro,avanco,,neutro,avanco
RA-840,0,masculino,2022,publico,9.5,9.0,4.38,8.2,nao,8.59,5.0,2023,7.5,0,ametista,8.3,8.0,8.84,-1.0,7.7862,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,neutro,neutro,avanco,neutro,neutro,avanco
RA-840,1,masculino,2022,publico,9.502,9.337121212,7.51,8.0,nao,7.946666667,10.0,2024,8.333333333,10,topazio,7.0,9.0,8.780000000000001,0.0,8.5912909091,veterano,escolar,fundamental1,True,False,em fase,2,avanco,recuo,avanco,avanco,neutro,avanco,avanco,neutro,avanco
RA-841,0,masculino,2022,publico,8.5,8.5,7.5,7.2,nao,7.5,5.0,2022,7.927083333400001,11,ametista,8.6,5.8,7.76,-2.0,7.3,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,recuo,recuo,,avanco,neutro
RA-841,0,masculino,2022,publico,0.0,7.2,7.52,6.9,sim,9.84,5.0,2023,7.5,11,agata,6.7,7.0,6.840000000000001,-2.0,6.78,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,recuo,recuo,recuo,avanco,avanco,neutro
RA-841,2,masculino,2022,publico,10.0,6.3272311215000006,7.51,3.25,nao,5.83,5.0,2024,7.03125,12,agata,4.0,2.5,2.4799999999999995,-1.0,6.035771224300001,veterano,escolar,fundamental2,True,False,moderada,2,avanco,neutro,avanco,recuo,recuo,recuo,neutro,avanco,neutro
RA-842,0,feminino,2022,publico,7.5,8.3,7.5,9.1,nao,8.25,10.0,2022,7.833333333400001,8,ametista,9.1,9.1,9.620000000000001,0.0,7.952,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,neutro,,recuo,recuo,,neutro,neutro
RA-842,0,feminino,2022,publico,9.0,8.5,3.77,7.9,nao,8.01,5.0,2023,5.625,9,ametista,8.2,7.5,8.18,-1.0,7.2117,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,neutro,recuo,recuo,recuo,neutro,neutro,neutro
RA-842,1,feminino,2022,publico,8.502,7.549407115,6.26,7.5,nao,6.996666667,5.0,2024,6.875,10,ametista,6.0,9.0,7.3,-1.0,7.072914756400001,veterano,escolar,fundamental1,True,False,moderada,2,neutro,recuo,neutro,recuo,recuo,recuo,neutro,neutro,neutro
RA-843,0,feminino,2022,publico,8.5,9.0,7.5,9.2,sim,8.417,10.0,2022,8.452083333400001,8,topazio,9.8,8.5,9.66,0.0,8.538,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-844,0,masculino,2022,publico,0.0,5.0,8.1,5.9,nao,8.333,10.0,2022,7.0625,8,agata,6.0,5.8,5.96,0.0,6.253,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-845,0,feminino,2022,publico,10.0,8.8,7.5,8.7,sim,8.417,10.0,2022,8.3541666666,8,topazio,9.1,8.3,8.72,0.0,8.491,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-846,0,feminino,2022,publico,9.0,7.2,7.5,5.9,nao,7.917,10.0,2022,7.40625,7,ametista,7.7,4.0,5.880000000000001,0.0,7.412,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,,,neutro,,,neutro,
RA-846,0,feminino,2022,publico,9.5,8.2,3.77,6.0,nao,8.67,10.0,2023,5.625,8,ametista,6.3,5.7,5.86,0.0,7.4637,veterano,escolar,fundamental1,True,False,em fase,1,neutro,neutro,,neutro,neutro,,neutro,neutro,
RA-847,0,masculino,2022,publico,7.9,8.2,4.4,7.7,nao,7.417,5.0,2022,7.5166666666,9,agata,7.8,7.6,8.26,-1.0,6.839,ingressante,escolar,fundamental1,False,True,moderada,0,,recuo,avanco,,recuo,recuo,,neutro,recuo
RA-847,0,masculino,2022,publico,7.9,9.1,2.52,7.6,nao,5.84,5.0,2023,5.0,10,agata,7.5,7.6,8.3,-2.0,6.5418,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,recuo,recuo,recuo,neutro,neutro,recuo
RA-847,1,masculino,2022,publico,9.002,4.5454545455,5.01,1.0,nao,6.245,5.0,2024,7.5,11,quartzo,0.0,2.0,1.08,-1.0,5.009290909100001,veterano,escolar,fundamental1,True,False,moderada,2,avanco,recuo,avanco,recuo,recuo,recuo,recuo,neutro,recuo
RA-848,0,masculino,2022,publico,9.5,7.0,7.5,9.0,nao,7.833,5.0,2022,8.270833333199999,9,ametista,9.8,8.1,9.42,-1.0,7.488,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-849,0,masculino,2022,publico,8.5,8.3,7.5,9.1,nao,7.417,5.0,2022,7.5125,9,ametista,9.8,8.3,9.620000000000001,-1.0,7.369,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-85,5,masculino,2022,publico,6.7,7.3,5.0,4.3,nao,5.833,10.0,2022,6.96875,15,agata,5.0,3.5,4.4,0.0,6.243,ingressante,escolar,medio,False,True,em fase,0,,recuo,recuo,,avanco,neutro,,recuo,avanco
RA-85,5,masculino,2022,publico,8.8,8.9,6.27,5.7,nao,7.8425,5.0,2023,5.9375,16,ametista,5.8,3.8,7.5,-1.0,7.08435,veterano,escolar,medio,False,True,moderada,1,recuo,recuo,recuo,avanco,avanco,neutro,recuo,recuo,avanco
RA-85,5,masculino,2022,publico,8.334,8.668046928999999,3.755,7.666666666666667,nao,6.993333333,5.0,2024,6.25,17,agata,9.0,4.5,9.5,-2.0,6.999509385733333,veterano,escolar,medio,True,False,moderada,2,recuo,recuo,recuo,neutro,avanco,neutro,avanco,recuo,avanco
RA-850,0,masculino,2022,publico,10.0,7.3,7.5,8.5,nao,7.167,10.0,2022,7.74375,8,ametista,8.1,8.8,8.540000000000001,0.0,7.641,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,neutro,,recuo,avanco,,avanco,recuo
RA-850,0,masculino,2022,publico,0.0,7.9,6.26,7.3,nao,6.265,5.0,2023,6.5625,9,agata,6.8,7.7,7.3,-1.0,6.06525,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,neutro,recuo,recuo,avanco,avanco,avanco,recuo
RA-850,1,masculino,2022,publico,10.0,9.2727272725,6.255,7.75,nao,7.92,5.0,2024,7.5,10,ametista,6.0,9.5,8.0,-1.0,7.864245454500001,veterano,escolar,fundamental1,True,False,moderada,2,neutro,recuo,neutro,avanco,recuo,avanco,recuo,avanco,recuo
RA-851,0,masculino,2022,publico,9.0,7.9,7.5,8.3,nao,6.583,10.0,2022,7.8270833334,8,ametista,7.9,8.7,8.34,0.0,7.515,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,neutro,,recuo,neutro,,avanco,neutro
RA-851,0,masculino,2022,publico,8.4,7.5,2.52,6.6,nao,6.01,5.0,2023,5.625,0,agata,6.8,6.3,6.5600000000000005,-1.0,6.1683,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,neutro,recuo,recuo,neutro,avanco,avanco,neutro
RA-851,1,masculino,2022,publico,9.002,7.3221343875,5.63,6.0,nao,5.106666667,5.0,2024,5.625,10,agata,5.0,7.0,6.2,-1.0,6.2114602109,veterano,escolar,fundamental1,True,False,moderada,2,neutro,recuo,neutro,neutro,recuo,neutro,neutro,avanco,neutro
RA-852,0,feminino,2022,publico,9.0,6.8,5.0,2.1,nao,5.5,10.0,2022,7.416666666599999,7,quartzo,2.5,1.8,1.7799999999999998,0.0,5.666,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-853,0,feminino,2022,publico,10.0,9.6,7.5,8.5,sim,8.5,10.0,2022,8.1041666666,8,topazio,8.8,8.2,8.68,0.0,8.616,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,avanco,,recuo,avanco,,recuo,neutro
RA-853,0,feminino,2022,publico,10.0,9.5,3.77,7.4,sim,9.84,5.0,2023,6.25,9,ametista,7.2,7.5,7.32,-1.0,7.8402,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,recuo,recuo,avanco,recuo,recuo,neutro
RA-853,1,feminino,2022,publico,8.502,9.5833333335,6.26,6.25,nao,7.553333333,10.0,2024,8.333333333,10,ametista,6.5,6.0,6.24,0.0,7.986866666600001,veterano,escolar,fundamental1,True,False,em fase,2,avanco,recuo,avanco,avanco,recuo,avanco,neutro,recuo,neutro
RA-854,0,feminino,2022,publico,8.0,9.0,7.5,9.3,nao,7.167,10.0,2022,8.3541666666,8,topazio,9.5,9.0,9.940000000000001,0.0,8.098,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,neutro,,recuo,avanco,,recuo,recuo
RA-854,0,feminino,2022,publico,0.0,9.5,3.77,6.0,nao,8.01,10.0,2023,5.625,0,agata,7.5,4.5,5.619999999999999,0.0,6.6415,veterano,escolar,fundamental1,False,False,em fase,1,neutro,neutro,neutro,recuo,recuo,avanco,recuo,recuo,recuo
