id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia
RA-571,1,feminino,2019,privado,9.0,7.9,3.77,5.0,nao,7.616666667,5.0,2023,7.291666667,12,agata,3.8,6.2,-2.0,6.6097,veterano,escolar,fundamental1,False,False,moderada,4
RA-573,1,masculino,2020,publico,9.5,9.9,7.5,8.2,sim,8.944,5.0,2022,8.4583333334,11,topazio,8.3,8.0,-1.0,8.261,veterano,escolar,fundamental1,False,False,moderada,2
RA-573,2,masculino,2020,publico,9.5,9.8,5.0,6.6,nao,8.45,5.0,2023,8.541666667,0,ametista,5.7,7.5,-1.0,7.774366667,veterano,escolar,fundamental2,False,False,moderada,3
RA-574,1,masculino,2022,publico,9.5,7.2,5.0,7.5,nao,6.944,5.0,2022,7.21875,10,agata,5.5,9.5,-1.0,6.86,ingressante,escolar,fundamental1,False,False,moderada,0
RA-576,1,feminino,2022,publico,9.5,9.1,7.5,7.8,nao,7.111,5.0,2022,7.60625,10,ametista,7.5,8.0,-1.0,7.59,ingressante,escolar,fundamental1,False,False,moderada,0
RA-576,1,feminino,2022,publico,9.0,9.3,5.02,8.0,nao,8.503333333,5.0,2023,9.21875,11,ametista,6.5,9.5,-1.0,7.984741667,veterano,escolar,fundamental1,False,False,moderada,1
RA-577,1,feminino,2022,publico,9.5,9.3,7.5,9.0,nao,7.111,5.0,2022,7.558333333199999,10,ametista,8.3,9.7,-1.0,7.862,ingressante,escolar,fundamental1,False,False,moderada,0
RA-577,1,feminino,2022,publico,10.0,8.2,3.77,7.4,nao,7.673333333,5.0,2023,6.875,11,ametista,6.5,8.3,-1.0,7.219366667,veterano,escolar,fundamental1,False,False,moderada,1
RA-578,1,masculino,2019,publico,9.5,10.0,8.8,9.5,sim,9.611,5.0,2022,8.21875,10,topazio,9.3,9.7,-1.0,8.814,veterano,escolar,fundamental1,False,False,moderada,3
RA-578,2,masculino,2019,privado,9.0,10.0,2.52,9.7,sim,9.7625,10.0,2023,9.791666667,11,topazio,9.8,9.5,0.0,9.013866667,veterano,escolar,fundamental2,False,False,em fase,4
RA-58,5,masculino,2017,privado,9.6,9.2,6.3,7.2,nao,8.125,10.0,2022,8.385416666800001,15,topazio,4.5,8.0,0.0,8.136,veterano,escolar,medio,False,False,em fase,5
RA-58,6,masculino,2017,privado,0.0,9.7,6.26,8.1,nao,8.3825,10.0,2023,8.4375,0,ametista,7.8,6.5,0.0,7.70625,veterano,escolar,medio,False,False,em fase,6
RA-580,1,feminino,2020,publico,8.0,9.6,7.5,7.6,nao,7.167,5.0,2022,7.645833333400001,10,ametista,6.3,8.8,-1.0,7.525,veterano,escolar,fundamental1,False,False,moderada,2
RA-580,1,feminino,2020,publico,8.5,9.8,7.52,9.0,nao,8.67,5.0,2023,8.75,11,topazio,8.7,9.3,-1.0,8.4712,veterano,escolar,fundamental1,False,False,moderada,3
RA-581,1,masculino,2019,publico,7.5,8.9,7.5,5.0,nao,5.889,5.0,2022,7.03125,10,agata,5.3,4.7,-1.0,6.464,veterano,escolar,fundamental1,False,False,moderada,3
RA-581,1,masculino,2019,publico,8.0,9.8,7.52,7.9,nao,7.393333333,5.0,2023,6.458333333,11,ametista,7.0,8.8,-1.0,7.7167,veterano,escolar,fundamental1,False,False,moderada,4
RA-583,1,feminino,2019,publico,8.5,9.4,7.5,7.1,nao,7.333,5.0,2022,6.770833333400001,12,ametista,6.2,8.0,-2.0,7.456,veterano,escolar,fundamental1,False,False,moderada,3
RA-583,2,feminino,2019,publico,9.0,9.4,7.52,6.3,nao,8.616666667,5.0,2023,8.333333333,0,ametista,5.5,7.0,-1.0,7.838866667,veterano,escolar,fundamental2,False,False,moderada,4
RA-584,1,feminino,2019,publico,8.0,8.5,7.5,4.6,nao,7.333,5.0,2022,7.364583333400001,10,agata,4.5,4.7,-1.0,6.714,veterano,escolar,fundamental1,False,False,moderada,3
RA-584,2,feminino,2019,publico,9.5,9.0,2.52,5.8,nao,8.56,10.0,2023,8.333333333,11,ametista,5.0,6.5,0.0,7.697533333,veterano,escolar,fundamental2,False,False,em fase,4
RA-586,1,feminino,2021,privado,10.0,9.6,5.6,8.2,sim,8.778,5.0,2022,8.0083333332,10,ametista,8.2,8.2,-1.0,7.988,veterano,escolar,fundamental1,False,False,moderada,1
RA-586,2,feminino,2021,privado,8.0,10.0,2.52,8.4,nao,9.343333333,10.0,2023,8.333333333,10,topazio,7.5,9.2,0.0,8.4242,veterano,escolar,fundamental2,False,False,em fase,2
RA-587,1,masculino,2022,publico,9.5,9.3,7.5,3.8,nao,6.167,5.0,2022,6.8875,10,agata,1.0,6.5,-1.0,6.632,ingressante,escolar,fundamental1,False,False,moderada,0
RA-587,1,masculino,2022,publico,8.5,7.0,7.52,2.7,nao,6.72,5.0,2023,6.458333333,0,agata,2.2,3.2,-1.0,6.032033333,veterano,escolar,fundamental1,False,True,moderada,1
RA-588,1,feminino,2021,privado,9.5,10.0,5.6,9.3,nao,8.278,10.0,2022,8.40625,9,topazio,9.3,9.2,0.0,8.622,veterano,escolar,fundamental1,False,False,em fase,1
RA-588,2,feminino,2021,privado,8.0,9.6,2.52,7.8,sim,9.673333333,10.0,2023,8.958333333,10,topazio,7.5,8.0,0.0,8.3527,veterano,escolar,fundamental2,False,False,em fase,2
RA-59,5,masculino,2022,publico,9.2,9.3,7.5,7.2,nao,7.917,5.0,2022,7.78125,17,ametista,7.0,5.7,-2.0,7.642,ingressante,escolar,medio,False,False,moderada,0
RA-59,6,masculino,2022,privado,7.5,9.6,5.63,7.2,nao,8.4225,5.0,2023,8.28125,0,ametista,7.7,6.8,-2.0,7.692291667,veterano,escolar,medio,False,False,moderada,1
RA-590,1,feminino,2020,publico,8.5,8.6,7.5,7.4,nao,7.611,5.0,2022,7.0416666668,10,ametista,5.7,9.2,-1.0,7.435,veterano,escolar,fundamental1,False,False,moderada,2
RA-590,2,feminino,2020,privado,6.3,9.7,3.77,6.5,nao,8.34,10.0,2023,7.291666667,11,ametista,5.7,7.3,0.0,7.647666667,veterano,escolar,fundamental2,False,True,em fase,3
RA-591,1,masculino,2021,publico,9.5,9.3,7.5,7.1,nao,7.389,5.0,2022,7.75,11,ametista,7.8,6.3,-1.0,7.507,veterano,escolar,fundamental1,False,False,moderada,1
RA-591,2,masculino,2021,publico,9.0,8.5,6.27,6.9,nao,7.333333333,5.0,2023,5.833333333,0,ametista,6.2,7.5,-1.0,7.1472,veterano,escolar,fundamental2,False,False,moderada,2
RA-592,1,feminino,2020,publico,8.0,8.5,5.6,8.4,nao,7.778,5.0,2022,7.3125,10,ametista,7.2,9.7,-1.0,7.381,veterano,escolar,fundamental1,False,False,moderada,2
RA-592,2,feminino,2020,privado,6.2,9.2,3.77,7.6,nao,8.95,10.0,2023,7.916666667,11,ametista,5.5,9.7,0.0,7.935466667,veterano,escolar,fundamental2,False,False,em fase,3
RA-594,1,masculino,2022,publico,8.0,9.4,7.5,7.8,nao,6.889,5.0,2022,7.4791666668,10,ametista,6.0,9.5,-1.0,7.392,ingressante,escolar,fundamental1,False,False,moderada,0
RA-594,1,masculino,2022,publico,8.5,7.1,6.27,5.8,nao,7.336666667,5.0,2023,6.875,11,agata,6.2,5.3,-1.0,6.702033333,veterano,escolar,fundamental1,False,False,moderada,1
RA-595,1,masculino,2018,publico,8.5,5.5,7.5,1.0,nao,6.0,5.0,2022,6.3145833334,12,quartzo,2.0,0.0,-2.0,5.18,veterano,escolar,fundamental1,False,False,moderada,4
RA-597,1,masculino,2022,publico,9.0,10.0,7.5,8.0,nao,7.056,10.0,2022,8.4479166666,9,topazio,6.5,9.5,0.0,8.265,ingressante,escolar,fundamental1,False,True,em fase,0
RA-597,1,masculino,2022,publico,10.0,9.6,7.52,8.5,nao,8.56,5.0,2023,9.0625,10,topazio,7.8,9.2,-1.0,8.49045,veterano,escolar,fundamental1,False,False,moderada,1
RA-599,1,masculino,2022,publico,9.5,9.2,7.5,9.1,sim,8.556,5.0,2022,7.604166666599999,10,topazio,8.3,9.8,-1.0,8.2,ingressante,escolar,fundamental1,False,False,moderada,0
RA-599,2,masculino,2022,publico,10.0,9.5,2.52,8.5,nao,9.286666667,10.0,2023,8.333333333,10,topazio,8.2,8.7,0.0,8.532866667,veterano,escolar,fundamental2,False,False,em fase,1
RA-6,7,feminino,2021,publico,7.9,4.5,7.5,3.3,nao,7.222,5.0,2022,6.7333333334,18,quartzo,2.3,5.3,-1.0,5.848,veterano,escolar,medio,False,False,moderada,1
RA-6,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-600,1,feminino,2021,publico,8.5,8.4,7.5,3.9,nao,6.833,10.0,2022,7.677083333400001,9,agata,2.8,5.0,0.0,7.011,veterano,escolar,fundamental1,False,True,em fase,1
RA-600,1,feminino,2021,publico,8.5,8.4,7.52,7.2,nao,8.056666667,5.0,2023,8.28125,10,ametista,6.5,7.8,-1.0,7.651658333,veterano,escolar,fundamental1,False,False,moderada,2
RA-601,1,masculino,2021,publico,9.0,9.7,7.5,5.7,nao,7.167,10.0,2022,7.5,8,ametista,5.3,6.0,1.0,7.713,veterano,escolar,fundamental1,False,True,em fase,1
RA-601,1,masculino,2021,publico,9.0,10.0,7.52,8.7,nao,8.336666667,10.0,2023,9.0625,9,topazio,8.0,9.3,0.0,8.955783333,veterano,escolar,fundamental1,False,True,em fase,2
RA-602,1,masculino,2019,publico,10.0,9.7,7.5,8.6,nao,7.667,5.0,2022,7.9583333332,11,ametista,8.3,8.8,-1.0,8.041,veterano,escolar,fundamental1,False,False,moderada,3
RA-602,2,masculino,2019,publico,10.0,9.6,7.52,8.1,sim,9.51,5.0,2023,8.75,12,topazio,7.3,8.8,-1.0,8.5592,veterano,escolar,fundamental2,False,False,moderada,4
RA-603,1,feminino,2022,publico,9.0,9.5,7.5,7.5,nao,8.0,5.0,2022,7.625,11,ametista,6.7,8.3,-1.0,7.78,ingressante,escolar,fundamental1,False,False,moderada,0
RA-603,2,masculino,2022,publico,0.0,8.9,2.52,7.0,nao,7.78,10.0,2023,7.708333333,11,agata,5.7,8.2,0.0,6.748833333,veterano,escolar,fundamental2,False,False,em fase,1
RA-604,1,feminino,2021,publico,9.0,9.0,7.5,8.8,nao,8.333,5.0,2022,7.6625,10,ametista,8.0,9.7,-1.0,8.018,veterano,escolar,fundamental1,False,False,moderada,1
RA-604,2,feminino,2021,publico,9.0,9.3,7.52,7.5,nao,8.616666667,10.0,2023,8.125,0,topazio,6.0,9.0,0.0,8.548033333,veterano,escolar,fundamental2,False,False,em fase,2
RA-605,1,feminino,2021,publico,6.9,9.3,6.9,7.1,nao,7.556,5.0,2022,7.6041666668,12,ametista,6.2,8.0,-2.0,7.276,veterano,escolar,fundamental1,False,False,moderada,1
RA-605,2,feminino,2021,publico,9.0,9.5,7.52,6.8,nao,7.84,5.0,2023,7.291666667,12,ametista,4.8,8.8,-1.0,7.709366667,veterano,escolar,fundamental2,False,False,moderada,2
RA-606,1,masculino,2022,publico,9.5,9.0,7.5,1.8,nao,6.111,5.0,2022,6.2708333332,10,agata,2.0,1.5,-1.0,6.127,ingressante,escolar,fundamental1,False,False,moderada,0
RA-606,1,masculino,2022,publico,8.5,8.5,7.52,6.0,nao,8.223333333,5.0,2023,7.65625,10,ametista,4.7,7.2,-1.0,7.402491667,veterano,escolar,fundamental1,False,False,moderada,1
RA-607,1,masculino,2022,publico,6.8,8.1,7.5,4.0,nao,7.444,5.0,2022,7.0416666668,10,agata,3.0,5.0,-1.0,6.44,ingressante,escolar,fundamental1,False,False,moderada,0
RA-607,1,masculino,2022,publico,8.0,7.5,7.52,6.8,nao,8.17,5.0,2023,7.96875,11,ametista,4.8,8.7,-1.0,7.333075,veterano,escolar,fundamental1,False,False,moderada,1
RA-608,1,masculino,2022,publico,7.8,9.6,7.5,6.3,nao,7.222,5.0,2022,7.03125,10,ametista,3.0,9.5,-1.0,7.216,ingressante,escolar,fundamental1,False,False,moderada,0
RA-608,1,masculino,2022,publico,10.0,7.5,7.52,6.2,nao,8.113333333,5.0,2023,7.96875,10,ametista,6.0,6.3,-1.0,7.401741667,veterano,escolar,fundamental1,False,False,moderada,1
RA-609,1,masculino,2019,publico,8.5,7.6,7.5,6.0,nao,7.056,5.0,2022,7.3125,11,agata,6.5,5.5,-1.0,6.794,veterano,escolar,fundamental1,False,False,moderada,3
RA-61,5,masculino,2021,publico,9.2,7.4,7.5,5.8,nao,7.875,10.0,2022,7.40625,15,ametista,1.7,6.3,0.0,7.533,veterano,escolar,medio,False,False,em fase,1
RA-610,1,feminino,2022,publico,9.0,9.6,7.5,6.5,sim,8.5,10.0,2022,8.4270833334,9,topazio,6.0,7.0,0.0,8.18,ingressante,escolar,fundamental1,False,False,em fase,0
RA-610,2,feminino,2022,publico,10.0,10.0,2.52,7.0,nao,8.896666667,10.0,2023,8.541666667,0,topazio,6.3,7.7,0.0,8.2857,veterano,escolar,fundamental2,False,False,em fase,1
RA-612,1,feminino,2021,publico,9.0,9.2,7.5,7.9,nao,7.167,5.0,2022,7.833333333400001,10,ametista,9.7,6.2,-1.0,7.594,veterano,escolar,fundamental1,False,False,moderada,1
RA-612,1,feminino,2021,privado,9.0,9.7,3.77,9.7,nao,9.286666667,5.0,2023,9.0625,11,topazio,9.3,10.0,-1.0,8.410783333,veterano,escolar,fundamental1,False,False,moderada,2
RA-613,1,masculino,2020,publico,9.0,9.2,7.5,9.2,sim,8.556,5.0,2022,8.266666666599999,13,topazio,9.2,9.2,-2.0,8.121,veterano,escolar,fundamental1,False,False,moderada,2
RA-613,3,masculino,2020,publico,9.2,9.4,5.0,4.8,nao,7.2125,5.0,2023,6.71875,14,agata,4.3,6.2,-1.0,6.864508333,veterano,escolar,fundamental2,False,False,moderada,3
RA-614,1,masculino,2021,publico,9.5,9.7,7.5,9.6,nao,8.278,5.0,2022,8.1666666666,12,topazio,9.8,9.3,-2.0,8.339,veterano,escolar,fundamental1,False,False,moderada,1
RA-614,2,masculino,2021,publico,9.0,9.1,7.52,8.6,nao,8.563333333,5.0,2023,8.333333333,13,topazio,8.8,8.3,-1.0,8.2282,veterano,escolar,fundamental2,False,False,moderada,2
RA-615,1,feminino,2020,publico,9.5,9.7,7.5,7.3,nao,6.889,10.0,2022,7.875,9,topazio,7.8,6.7,0.0,8.086,veterano,escolar,fundamental1,False,True,em fase,2
RA-616,1,masculino,2019,publico,7.4,7.4,7.5,8.8,nao,7.278,5.0,2022,8.0875,12,ametista,9.2,8.5,-2.0,7.303,veterano,escolar,fundamental1,False,False,moderada,3
RA-616,2,masculino,2019,publico,0.0,6.6,5.02,6.8,nao,6.783333333,5.0,2023,5.833333333,0,quartzo,5.5,8.0,-1.0,5.612,veterano,escolar,fundamental2,False,False,moderada,4
RA-617,1,feminino,2021,publico,8.5,8.9,7.5,6.3,nao,6.778,5.0,2022,7.197916666599999,11,ametista,4.5,8.0,-1.0,7.107,veterano,escolar,fundamental1,False,False,moderada,1
RA-618,1,masculino,2020,publico,8.9,8.3,7.5,6.7,nao,7.333,5.0,2022,7.729166666599999,13,ametista,6.8,6.5,-2.0,7.18,veterano,escolar,fundamental1,False,False,moderada,2
RA-618,2,masculino,2020,publico,0.0,9.2,5.02,6.2,nao,7.95,5.0,2023,8.125,0,agata,4.5,7.8,-2.0,6.4745,veterano,escolar,fundamental2,False,False,moderada,3
RA-619,1,feminino,2021,publico,9.5,8.0,7.5,9.0,nao,7.333,5.0,2022,7.3875,11,ametista,9.2,8.8,-1.0,7.693,veterano,escolar,fundamental1,False,False,moderada,1
RA-62,5,masculino,2022,publico,8.8,9.4,7.5,9.3,nao,7.25,5.0,2022,7.7395833332,17,ametista,8.5,10.0,-2.0,7.891,ingressante,escolar,medio,False,False,moderada,0
RA-62,7,feminino,2022,publico,0.0,9.8,6.89,7.5,nao,8.215,10.0,2023,8.25,17,ametista,9.3,6.8,0.0,7.610333333,veterano,escolar,medio,False,False,em fase,1
RA-620,1,masculino,2021,publico,0.0,7.5,7.5,6.8,nao,6.833,5.0,2022,6.625,12,agata,8.5,5.0,-2.0,6.018,veterano,escolar,fundamental1,False,False,moderada,1
RA-620,2,masculino,2021,publico,6.8,8.4,7.52,6.2,nao,7.503333333,5.0,2023,6.875,13,ametista,5.2,7.2,-1.0,7.043666667,veterano,escolar,fundamental2,False,False,moderada,2
RA-623,1,masculino,2022,publico,7.5,9.0,7.5,8.3,nao,7.389,5.0,2022,7.739583333400001,13,ametista,9.3,7.2,-2.0,7.524,ingressante,escolar,fundamental1,False,False,moderada,0
RA-623,2,masculino,2022,publico,10.0,9.5,7.52,7.3,nao,7.446666667,5.0,2023,7.291666667,14,ametista,5.8,8.8,-2.0,7.8307,veterano,escolar,fundamental2,False,False,moderada,1
RA-624,1,masculino,2022,publico,9.0,8.9,7.5,6.8,nao,7.722,5.0,2022,7.71875,10,ametista,8.0,5.5,-1.0,7.425,ingressante,escolar,fundamental1,False,False,moderada,0
RA-624,1,masculino,2022,publico,9.0,9.2,7.52,8.6,nao,8.39,5.0,2023,8.90625,0,topazio,8.3,8.8,-1.0,8.270825,veterano,escolar,fundamental1,False,False,moderada,1
RA-626,1,masculino,2021,publico,7.4,7.6,7.5,1.3,nao,7.278,5.0,2022,6.604166666599999,11,quartzo,2.5,0.0,-1.0,5.818,veterano,escolar,fundamental1,False,False,moderada,1
RA-626,2,masculino,2021,publico,9.0,9.2,4.39,6.5,nao,7.613333333,5.0,2023,7.291666667,12,ametista,4.7,8.3,-1.0,7.231033333,veterano,escolar,fundamental2,False,False,moderada,2
RA-628,1,masculino,2022,publico,9.5,7.6,7.5,9.2,nao,7.333,5.0,2022,8.25,11,ametista,9.3,9.0,-1.0,7.577,ingressante,escolar,fundamental1,False,True,moderada,0
RA-628,1,masculino,2022,publico,9.5,8.9,7.52,9.4,nao,8.45,5.0,2023,8.28125,12,topazio,9.0,9.7,-2.0,8.370325,veterano,escolar,fundamental1,False,False,moderada,1
RA-629,1,masculino,2022,publico,9.0,10.0,7.5,7.0,nao,7.278,10.0,2022,7.9083333334,9,topazio,5.0,9.0,0.0,8.11,ingressante,escolar,fundamental1,False,True,em fase,0
RA-629,1,feminino,2022,publico,10.0,9.4,7.52,7.5,nao,7.95,5.0,2023,7.916666667,10,topazio,7.0,8.0,-1.0,8.013866667,veterano,escolar,fundamental1,False,False,moderada,1
RA-63,5,masculino,2018,privado,8.3,9.1,8.8,8.7,sim,9.417,5.0,2022,8.1041666666,16,topazio,8.2,8.2,-1.0,8.282,veterano,escolar,medio,False,False,moderada,4
RA-630,1,masculino,2022,publico,9.5,9.2,7.5,7.3,nao,7.278,10.0,2022,7.958333333400001,9,topazio,6.5,8.0,0.0,8.064,ingressante,escolar,fundamental1,False,True,em fase,0
RA-630,1,masculino,2022,publico,9.0,8.6,3.77,5.7,nao,8.673333333,5.0,2023,8.28125,10,ametista,4.2,7.2,-1.0,7.199991667,veterano,escolar,fundamental1,False,False,moderada,1
RA-631,1,masculino,2022,publico,8.5,6.8,7.5,7.0,nao,7.222,5.0,2022,7.46875,12,agata,7.3,6.7,-2.0,6.928,ingressante,escolar,fundamental1,False,False,moderada,0
RA-631,2,masculino,2022,publico,0.0,6.4,6.27,7.0,nao,6.78,5.0,2023,7.916666667,13,quartzo,6.0,8.0,-1.0,5.954666667,veterano,escolar,fundamental2,False,False,moderada,1
RA-632,1,feminino,2022,publico,8.5,9.3,6.9,6.3,nao,6.722,5.0,2022,7.1875,10,agata,5.5,7.2,-1.0,6.996,ingressante,escolar,fundamental1,False,False,moderada,0
RA-632,2,feminino,2022,publico,4.7,9.1,5.64,7.4,nao,8.563333333,10.0,2023,8.333333333,11,ametista,6.8,8.0,0.0,7.8768,veterano,escolar,fundamental2,False,False,em fase,1
RA-633,1,feminino,2020,publico,7.3,8.9,7.5,7.7,nao,7.833,5.0,2022,7.425,11,ametista,6.8,8.5,-1.0,7.476,veterano,escolar,fundamental1,False,False,moderada,2
RA-633,2,feminino,2020,publico,1.7,8.1,6.27,7.2,nao,7.286666667,5.0,2023,8.541666667,0,agata,5.3,9.0,-1.0,6.6552,veterano,escolar,fundamental2,False,False,moderada,3
RA-636,1,masculino,2022,publico,8.5,8.0,6.9,7.3,nao,7.389,5.0,2022,7.395833333400001,10,ametista,7.3,7.3,-1.0,7.189,ingressante,escolar,fundamental1,False,False,moderada,0
RA-636,1,masculino,2022,publico,0.0,8.3,5.64,9.0,nao,7.446666667,5.0,2023,8.333333333,11,agata,9.2,8.7,-1.0,6.836666667,veterano,escolar,fundamental1,False,False,moderada,1
RA-637,1,feminino,2021,publico,8.5,9.0,7.5,5.8,nao,7.0,5.0,2022,6.708333333400001,10,ametista,4.8,6.8,-1.0,7.039,veterano,escolar,fundamental1,False,False,moderada,1
RA-637,1,feminino,2021,publico,8.0,9.5,7.52,8.5,nao,8.17,5.0,2023,8.333333333,11,topazio,8.7,8.2,-1.0,8.109533333,veterano,escolar,fundamental1,False,False,moderada,2
RA-638,1,feminino,2020,publico,8.5,9.3,7.5,3.9,nao,6.278,10.0,2022,7.0020833334,9,ametista,2.0,5.8,0.0,7.059,veterano,escolar,fundamental1,False,True,em fase,2
RA-638,1,feminino,2020,publico,9.0,9.4,7.52,6.5,nao,7.946666667,5.0,2023,8.333333333,0,ametista,6.8,6.2,-1.0,7.754866667,veterano,escolar,fundamental1,False,False,moderada,3
RA-639,1,feminino,2021,publico,8.5,7.4,7.5,5.5,nao,6.611,5.0,2022,7.291666666599999,10,agata,3.2,7.8,-1.0,6.613,veterano,escolar,fundamental1,False,False,moderada,1
RA-639,2,feminino,2021,publico,7.4,8.1,6.27,6.3,nao,7.62,10.0,2023,8.125,11,ametista,4.8,7.8,0.0,7.5853,veterano,escolar,fundamental2,False,False,em fase,2
RA-64,5,masculino,2019,publico,7.1,8.1,8.1,7.5,nao,8.25,5.0,2022,7.552083333400001,16,ametista,4.8,8.2,-1.0,7.368,veterano,escolar,medio,False,False,moderada,3
RA-64,6,feminino,2019,privado,7.5,9.2,6.89,6.7,nao,7.9625,5.0,2023,7.34375,0,ametista,7.0,6.0,-1.0,7.452541667,veterano,escolar,medio,False,False,moderada,4
RA-640,1,feminino,2022,publico,9.0,8.4,7.5,4.8,nao,6.778,5.0,2022,7.427083333400001,11,agata,2.5,7.0,-1.0,6.73,ingressante,escolar,fundamental1,False,True,moderada,0
RA-642,1,feminino,2021,publico,10.0,9.7,6.9,7.3,nao,7.778,5.0,2022,7.802083333400001,10,ametista,7.0,7.7,-1.0,7.75,veterano,escolar,fundamental1,False,False,moderada,1
RA-642,2,feminino,2021,publico,9.5,9.2,6.27,6.5,nao,9.173333333,10.0,2023,8.75,0,topazio,5.7,7.2,0.0,8.416866667,veterano,escolar,fundamental2,False,False,em fase,2
RA-643,1,masculino,2022,publico,9.0,8.0,7.5,6.2,nao,6.722,5.0,2022,7.3020833332,10,agata,6.3,6.0,-1.0,6.763,ingressante,escolar,fundamental1,False,False,moderada,0
RA-643,1,masculino,2022,publico,9.5,8.2,7.52,7.1,nao,7.613333333,5.0,2023,6.041666667,0,ametista,7.0,7.2,-1.0,7.389033333,veterano,escolar,fundamental1,False,False,moderada,1
RA-644,1,feminino,2021,publico,9.5,8.0,7.5,8.8,nao,8.278,5.0,2022,7.7708333332,11,ametista,9.7,8.0,-1.0,7.83,veterano,escolar,fundamental1,False,False,moderada,1
RA-645,1,feminino,2022,publico,8.5,8.1,7.5,2.0,nao,6.833,5.0,2022,6.0833333332,10,agata,4.0,0.0,-1.0,6.086,ingressante,escolar,fundamental1,False,False,moderada,0
RA-645,1,feminino,2022,publico,9.0,8.5,6.27,7.3,nao,8.116666667,5.0,2023,8.125,11,ametista,6.5,8.0,-1.0,7.613033333,veterano,escolar,fundamental1,False,False,moderada,1
RA-646,1,masculino,2019,publico,8.5,9.8,8.1,8.4,sim,8.389,5.0,2022,8.3541666666,13,topazio,8.8,8.0,-2.0,8.181,veterano,escolar,fundamental1,False,False,moderada,3
RA-646,2,masculino,2019,publico,10.0,8.9,7.52,8.4,nao,8.783333333,5.0,2023,8.958333333,13,topazio,8.2,8.5,-1.0,8.3547,veterano,escolar,fundamental2,False,False,moderada,4
RA-647,1,masculino,2022,publico,9.5,8.6,7.5,3.3,nao,7.278,5.0,2022,6.822916666599999,10,agata,1.5,5.2,-1.0,6.606,ingressante,escolar,fundamental1,False,False,moderada,0
RA-649,1,feminino,2019,publico,8.5,8.9,5.6,7.4,nao,7.611,5.0,2022,7.604166666599999,12,ametista,6.3,8.5,-2.0,7.302,veterano,escolar,fundamental1,False,False,moderada,3
RA-649,2,feminino,2019,publico,9.0,9.3,3.77,6.5,nao,8.836666667,5.0,2023,8.75,0,ametista,3.8,9.2,-1.0,7.579533333,veterano,escolar,fundamental2,False,False,moderada,4
RA-651,1,feminino,2022,publico,8.5,9.3,7.5,7.8,nao,8.333,5.0,2022,7.6958333334,10,ametista,7.7,7.8,-1.0,7.866,ingressante,escolar,fundamental1,False,False,moderada,0
RA-651,2,feminino,2022,publico,0.0,8.2,3.77,9.3,nao,7.95,10.0,2023,8.75,0,ametista,9.8,8.7,0.0,7.332,veterano,escolar,fundamental2,False,False,em fase,1
RA-652,1,feminino,2022,publico,8.0,9.6,7.5,7.8,nao,7.5,10.0,2022,8.21875,9,topazio,7.0,8.5,0.0,8.151,ingressante,escolar,fundamental1,False,True,em fase,0
RA-652,1,feminino,2022,publico,9.0,9.4,6.89,7.0,nao,8.446666667,5.0,2023,8.125,0,ametista,6.2,7.8,-1.0,7.871033333,veterano,escolar,fundamental1,False,False,moderada,1
RA-653,1,feminino,2022,publico,9.5,9.6,7.5,9.3,nao,7.5,5.0,2022,8.15625,11,topazio,9.5,9.0,-1.0,8.101,ingressante,escolar,fundamental1,False,False,moderada,0
RA-653,2,feminino,2022,publico,0.0,9.8,6.27,7.9,nao,9.06,5.0,2023,9.166666667,12,ametista,7.7,8.0,-1.0,7.385666667,veterano,escolar,fundamental2,False,False,moderada,1
RA-655,1,feminino,2019,publico,7.5,9.2,7.5,8.3,sim,8.389,5.0,2022,7.71875,12,ametista,8.3,8.2,-2.0,7.785,veterano,escolar,fundamental1,False,False,moderada,3
RA-655,2,feminino,2019,publico,7.4,9.9,7.52,8.3,nao,8.896666667,5.0,2023,9.166666667,13,topazio,7.2,9.3,-1.0,8.3198,veterano,escolar,fundamental2,False,False,moderada,4
RA-656,1,feminino,2020,publico,7.4,7.5,5.6,6.3,nao,7.5,5.0,2022,6.739583333400001,11,agata,5.0,7.5,-1.0,6.652,veterano,escolar,fundamental1,False,False,moderada,2
RA-656,2,feminino,2020,publico,0.0,8.9,7.52,7.3,nao,7.173333333,5.0,2023,8.541666667,12,agata,5.8,8.8,-1.0,6.780833333,veterano,escolar,fundamental2,False,False,moderada,3
RA-657,1,feminino,2021,publico,9.5,9.8,7.5,9.0,nao,7.5,5.0,2022,8.2291666666,12,topazio,9.0,9.0,-2.0,8.093,veterano,escolar,fundamental1,False,False,moderada,1
RA-657,2,feminino,2021,publico,8.5,10.0,7.52,8.2,nao,8.73,5.0,2023,8.75,0,topazio,7.0,9.3,-1.0,8.3532,veterano,escolar,fundamental2,False,False,moderada,2
RA-658,1,feminino,2022,publico,10.0,9.3,7.5,5.6,nao,7.917,5.0,2022,7.75,10,ametista,4.7,6.5,-1.0,7.407,ingressante,escolar,fundamental1,False,False,moderada,0
